"As M2E Pro was not able to find appropriate product in Magento Catalog, you are supposed to find and map it manualy.
                <br/><br/><b>Note:</b> Magento Order can be only created when all products of eBay Order are found in Magento Catalog.","Da M2E Pro kein entsprechendes Produkt im Magento-Katalog finden konnte, müssen Sie es selbst finden und manuell zuordnen.                <br/><br/><b>Hinweis:</b> Eine Magento-Bestellung kann nur dann erstellt werden, wenn alle Produkte der eBay-Bestellung im Magento-Katalog gefunden werden."
"Order Item Options Setting","Einstellung für Optionen des bestellten Artikels"
"As M2E Pro was not able to find appropriate option in Magento product you are supposed find and map it manualy.
                <br/>If you want to use the same settings for the similar subsequent orders, select appropriate check-box at the bottom.
                <br/><br/><b>Note:</b> Magento Order can be only created when all products of eBay Order are found in Magento Catalog.","Da M2E Pro keine entsprechende Option im Magento-Produkt finden konnte, müssen Sie sie selbst finden und manuell zuordnen.                <br/>Wenn Sie dieselben Einstellungen für ähnliche Folgebestellungen verwenden möchten, wählen Sie unten das entsprechende Kontrollkästchen aus.                <br/><br/><b>Hinweis:</b> Eine Magento-Bestellung kann nur dann erstellt werden, wenn alle Produkte der eBay-Bestellung im Magento-Katalog gefunden werden."
"Channel Options","Channel-Optionen"
"No channel options are available.","Es sind keine Channel-Optionen verfügbar."
"Select Option...","Option auswählen…"
"Save selection for subsequent orders","Auswahl für Folgebestellungen speichern"
"Selected Product Option is Out of Stock.","Die ausgewählte Produktoption ist nicht mehr vorrätig."
"Not created orders only","Nur nicht erstellte Bestellungen"
"Using this, you can  see the records for which order(s) were not created in magento.
                    <br/>It might happened, because particular product(s) or product option(s) were not found and some action is required for such orders.
                    <br/>
                    <br/>When you open order detail, you can use appropriate options <b>Map to Magento Product</b> or <b>Set Options</b> to correct missing information and create order in magento.","Durch Verwenden dieser Option können Sie die Datensätze einsehen, für die in Magento keine Bestellung(en) erstellt wurde(n).                    <br/>Dazu kann es kommen, wenn konkrete Produkte oder Produktoptionen nicht gefunden wurden und für derartige Bestellungen bestimmte Aktionen erforderlich sind.                    <br/>                    <br/>Wenn Sie die Bestelldetails öffnen, können Sie mithilfe der Optionen <b>Zu Magento-Produkt zuordnen</b> und <b>Optionen festlegen</b> fehlende Angaben ergänzen und Bestellungen in Magento erstellen."
"M2E Pro has detected, that your System Configuration does not meet minimum requirements, so there might be problems with its work. Please <a href=""javascript:"" onclick=""%s"">check it</a> and amend appropriate settings.","M2E Pro hat festgestellt, dass Ihre Systemkonfiguration die Mindestanforderungen nicht erfüllt, sodass möglicherweise nicht alle Funktionen korrekt arbeiten. Bitte <a href=""javascript:"" onclick=""%s"">überprüfen Sie dies</a> und ändern Sie die entsprechenden Einstellungen."
"Please take a look at <a href=""%s"" onclick=""%s"">Documentation</a> and <a href=""%s"" onclick=""%s"">Knowledge Base</a>.
                Most probably it has the answer to your question(s).<br/>
                If you still have any questions, fill in the form below to contact our Customer Support. <br/><br/>
                <b>Note:</b> We provide support during our working hours: 10 a.m. - 6 p.m. (GMT+2), mon - fri.","Lesen Sie in der <a href=""%s"" onclick=""%s"">Dokumentation</a> und in der <a href=""%s"" onclick=""%s"">Wissensdatenbank</a> nach. Mit hoher Wahrscheinlichkeit finden Sie dort eine Antwort auf Ihre Frage(n).<br/>                Falls Sie weiterhin Fragen haben, benutzen Sie das Kontaktformular, um eine Nachricht an unseren Kundenservice zu schicken. <br/><br/>                <b>Hinweis:</b> Unser Kundenservice steht Ihnen Montag bis Freitag von 10 bis 18 Uhr (UTC+2) zur Verfügung."
"Subject","Betreff"
"Contact Name","Name der Kontaktperson"
"Contact Email","E-Mail-Kontakt"
"General Problem","Allgemeines Problem"
"Problem","Problem"
"No Articles Found","Keine Artikel gefunden"
"Go To Article â†’","Weiter zu Artikel ?"
"Feedback","Bewertungen"
"No Ideas Found","Keine Ideen gefunden"
"Go To Idea â†’","Weiter zu Idee ?"
"Cron Info","Cron-Informationen"
"Enter your problem here","Geben Sie Ihr Problem hier ein"
"This Log contains information on processes, which were done in Synchronization tasks.<br/><br/>
    <b>Note:</b> Logs of Default, Templates, Orders and 3rd Party Listings Synchronizations are only recorded when Error(s) or Warning(s) appears.","Dieses Protokoll enthält Informationen zu Prozessen, die in Synchronisierungsaufgaben ausgeführt wurden.<br/><br/>    <b>Hinweis:</b> Die Protokolle der Synchronisierung von Standardeinstellungen, Vorlagen, Bestellungen und Angeboten von Drittanbietern werden nur dann aufgezeichnet, wenn Fehler oder Warnungen auftreten."
"Step","Schritt"
"Note: If you close the wizard, it never starts again. You will be required to set all settings manually. Press Cancel to continue working with wizard.","Hinweis: Wenn Sie den Assistenten jetzt schließen, wird er kein zweites Mal geöffnet. Sie müssen dann alle Einstellungen manuell vornehmen. Klicken Sie auf „Abbrechen“, um den Assistenten weiter auszuführen."
"You have set the main M2E Pro settings and now you have to set up the main settings of the chosen Channel(s).","Sie haben jetzt die wichtigsten Einstellungen für M2E Pro vorgenommen. Als nächstes müssen Sie die wichtigsten Einstellungen für den/die ausgewählten Channel festlegen."
"Cron Job Set Up","Cronjob einrichten"
"Set up a cron job to run every minute (e.g. * * * * *) to enable automatic work of the extension.<br/>
            Otherwise, some processes will not work (i.e. synchronization tasks, logs cleaning).","Richten Sie einen Cronjob ein, der einmal pro Minute ausgeführt wird (z.B. * * * * *), damit die Erweiterung automatische Vorgänge durchführen kann.<br/>            Andernfalls werden manche Prozesse nicht funktionieren (z.B. automatische Synchronisierungsaufgaben oder Protokoll-Löschvorgänge)."
"Set up Cron Job using PHP","Cronjob mit PHP einrichten"
"OR","oder"
"Set up Cron Job using GET","Cronjob mit GET einrichten"
"Incomplete","Unvollständig"
"License Set Up","Lizenz einrichten"
"You need to specify the License Key. <br/>
            <strong>Note:</strong> M2E Pro does not work without activation.","Sie müssen den Lizenzschlüssel angeben. <br/>            <strong>Hinweis:</strong> M2E Pro kann ohne Aktivierung nicht verwendet werden."
"Settings Set Up","Einstellungen einrichten"
"In M2E Pro global settings you are required to specify the channel(s) you are going to work with.","In den globalen Einstellungen von M2E Pro müssen die Channel, mit denen Sie arbeiten möchten, eingerichtet werden."
"You have successfully installed <strong>M2E Pro v. %s</strong>.<br/>
             Click
             <a href=""%s"">Start Configuration</a> Wizard to quickly set up main settings or
             <a href=""%s"" onclick=""%s"">Skip</a> it if you intend to set it later. <br/>
             <strong>Note:</strong> If you skip the Wizard, it never starts again. You will be required to set all settings manually.","Sie haben <strong>M2E Pro Version %s</strong> installiert.<br/>             Klicken Sie auf den Assistenten <a href=""%s"">Konfiguration starten</a>, um die Haupteinstellungen schnell und einfach einzurichten, oder klicken Sie auf <a href=""%s"" onclick=""%s"">Überspringen</a>, wenn Sie die Einstellungen später konfigurieren möchten. <br/>             <strong>Hinweis:</strong> Wenn Sie den Assistenten überspringen, wird er nicht mehr geöffnet. Sie müssen dann alle Einstellungen manuell vornehmen."
"<strong>You have successfully installed M2E Pro v. %s.</strong><br/><br/>
    The next step is setting up of the main settings, such as Cron job, Licensing (extension does not work without license)
    and others to enable a proper work of the extension.<br/>
    In the table below there are recommended server settings, which guaranty a stable work of the extension. <br/><br/>
    Press the <span style=""text-decoration: underline;"">Start Configuration</span> button to start setting M2E Pro configuration.","<strong>Sie haben M2E Pro Version %s installiert.</strong><br/><br/>    Als Nächstes müssen Sie die wichtigsten Einstellungen wie den Cronjob, die Lizenzierung (die Erweiterung kann nicht ohne gültige Lizenz verwendet werden) und andere Einstellungen vornehmen, um die Funktionen der Erweiterung nutzen zu können.<br/>    In der folgenden Tabelle finden Sie die empfohlenen Servereinstellungen, mit denen die Erweiterung stabil und zuverlässig ausgeführt werden kann. <br/><br/>    Klicken Sie auf <span style=""text-decoration: underline;"">Konfiguration starten</span>, um mit der Konfiguration von M2E Pro zu beginnen."
"Congratulations, you have successfully linked your eBay account to M2E Pro.","Herzlichen Glückwunsch! Sie haben Ihr eBay-Konto mit M2E Pro verknüpft."
"You can change it if you need.","Bei Bedarf lässt sich dies ändern."
"Import Orders","Bestellungen importieren"
"Import 3rd Party Items","Artikel von Drittanbietern importieren"
"Import Feedback","Bewertungen importieren"
"Now, create an M2E Pro Listing. This will allow you to define specific settings on eBay.","Erstellen Sie jetzt ein M2E Pro-Angebot und legen Sie so konkrete Einstellungen bei eBay fest."
"Please ensure your personal information is correct","Vergewissern Sie sich, dass Ihre persönlichen Angaben korrekt sind."
"Email","E-Mail"
"First Name","Vorname"
"Last Name","Nachname"
"Postal Code","Postleitzahl"
"This information will be sent to M2E Pro for approval.
            <br/>Read more in our <a href=""http://www.m2epro.com/privacy.html"" target=""_blank"">Privacy Policy</a>.","Diese Angaben werden zur Überprüfung an M2E Pro gesendet.            <br/>Mehr dazu erfahren Sie in unserer <a href=""http://www.m2epro.com/privacy.html"" target=""_blank"">Datenschutzerklärung</a>."
"Please sign into eBay to link M2E to your eBay account and proceed to the next step.","Loggen Sie sich bitte bei eBay ein, um M2E mit Ihrem eBay-Konto zu verknüpfen und mit dem nächsten Schritt fortzufahren."
"Sign into eBay Sandbox","Bei eBay Sandbox einloggen"
"If you don't have an eBay account, please create one. It's easy, fast and free.","Wenn Sie noch kein eBay-Konto haben, melden Sie sich bitte an. Das ist einfach, geht schnell und kostet nichts."
"Please verify the below information is valid before we register you with M2E.","Bitte überprüfen Sie die unten aufgeführten Angaben auf ihre Gültigkeit, bevor wir Sie bei M2E registrieren."
"Register Your Free M2E Extension","Ihre kostenlose M2E-Erweiterung registrieren"
"The eBay token obtaining is currently unavailable. Please try again later.","Der eBay-Token kann derzeit nicht bezogen werden. Bitte versuchen Sie es später noch einmal."
